artist,song_name,pallavi,anupallavi,f_caranam,l_caranam,no_caranam,no_ap
Tyagaraja,song663.txt,"pallavi
baDalika dIra pavvaLincavE <EOP>
","anupallavi
saDalani duritamunu tEgagOsi-sArvabhauma sAkEtarAma <EOP>
",,"caraNam
pankajAsanuni paritApamu kani pankajAptakula pativai velasi
pankajAkSito vanamuna kEgi
jinkanu vadhiyinci manku rAvaNuni madamu nanaci
nishshankuDagu vibhISaNuniki
bangAru lanka nosagi surula brOcina niSkaLanka
tyAgarAjanuta rAma <EOS>
",1,1
Tyagaraja,song664.txt,"pallavi
Ela nI dayarAdu parAku jEsE vELa samayamu gAdu <EOP>
","anupallavi
bAla kanakamaya cEla sujana paripAla shrI ramAlOla vidhrta sharajAlaA
shubada karunAlavAla ghananIla navya vana mAlikA bharaNa <EOP>
","caraNam
rArA dEvAdi dEva rArA mahAnubhAva rArA rAjIvanEtra raghuvara putrA
sAratara sudhA pUra hrdaya parivAra jaladhi gambhIra danuja samhAra
madana sukumAra budha janavihAra sakala shrutisAra nAdupai <EOP>
rAjAdhirAja muni pUjitapAda ravirAjalOcana sharaNya ati lAvaNya
rAjadharanuta virAjaturaga sura rAja vandita pAda-aja janaka dina-
rAjakOTi samatEja danuja gajarAja nicaya mrgarAja jalajamukha <EOP>
","caraNam
yAgarakSaNa parama bhAgavatArcita yOgIndra su-hrdbhAvita Adyanta
rahita nAgashayana vara nAgavarada punnAga sumadhara sadAgha-
mOcana sadA gatija dhrta padAgamAnta cara rAgarahita shrI tyAgarAjanuta <EOS>
",3,1
Tyagaraja,song665.txt,"pallavi
allakallOla mAyEnammA yamunA dEvi mA yArtulella dIrcu mAyammA <EOP>
","anupallavi
mollalace pUjinci mrokkedamu brOvumammA <EOP>
","caraNam
mArubAriki tALalEka I rAjakumAruni decciti mindAka
tAru mArAye bratuku tattaLincuna dendAka <EOP>
gAli vAnalu nindArAya mA panulella gEli sEyuta kedA mAye
mAlimitO mammElucu gani edabAyanAyE <EOP>
sommulella nI kosagEdamammA yamunEd vi I sumukhuni gaTTu
jErpavammA  yemmekAni balimini Ela deccidi mammA <EOP>
nalina bhavuDu vrAsina vrAlu eTulaina gAni nAthudu bratiki
yunDina jAlu praLayamu layyenu E pani jEsina bhAmulu <EOP>
dEhamulella nosagedamammA O dEvi krSNa dEvuni gaTTu
jErpumamma mOhanAnguni mEmu mOsa buccitimammA <EOP>
","caraNam
mEmokkadenca bOtimammA mA pAli dEvudEmEmo yencukonnAtammA
rAmarO shrI tyAgarAjAptuni bAyamammA <EOS>
",6,1
Tyagaraja,song666.txt,"pallavi
tuLasi bilva mallikAdi jalaja suma pUjala gaikonavE <EOP>
","anupallavi
jalajAsana sanakAdi karArcita jaladAbha sunAbha vibhAkara hrjjalEsha hariNAnka sugandha <EOP>
",,"caraNam
uramuna mukhamuna shiramuna bhujamuna karamuna nEtramuna caraNa yugambuna 
karuNatO nenarutO paramAnandamutO niratamunu shrI tyAgarAu nirupAdhikuDai aricu <EOS>
",1,1
Tyagaraja,song667.txt,"pallavi
sandEhamu ElarA nA sAmi nApai nIku <EOP>
","anupallavi
vandE guNa shIla vaibhava rUpa uragashayana dAsharathE <EOP>
",,"caraNam
kari rAjuni gAcitivani ghana surulellaru pogaDaga shambhavuDaina 
dana vAshuruni gAcitivi narahari shrI tyAgarja nA pAli sarasa shrI rAma <EOS>
",1,1
Tyagaraja,song668.txt,"pallavi
shambhO shiva shankara guru ambOruha nayana <EOP>
",,"caraNam
dharaNidhara vara bhUSaNa sura sEvita caraNa <EOP>
taruNAruNa kiranAbha sucaraNa sura haraNa <EOP>
kamanIya nigama sannuta hima girirAja ramaNa <EOP>
shamanAntaka vimalAnga parama kAruNya nidhE <EOP>
samalankrta kamalahita kamalAsuta haraNa <EOP>
nata pOSaNa hita bhASaNa dhrta cArukuranga <EOP>
mata bhEda patita mAnava mada santata bhanga <EOP>
","caraNam
sutabOdhana hitakara pAlita tyAgarAja <EOS>
",8,0
Tyagaraja,song669.txt,"pallavi
callarE rAmacandru nIpai pUla <EOP>
","anupallavi
sompaina manasutO impaina bangAru gampalatO manci
campakamulanu <EOP>
","caraNam
pAmaramulu mAni nEmamutnu ramA manOharuni paini tAmara pUla <EOP>
dhAta vinutuDaina sItApati paini cEtulatO pArijAta sumamula <EOP>
I jagatini dEva pUjArhamau pUla-rAjilO mEtaina jAji sumamula <EOP>
amita parAkramadyu maNikulArNava vimala candrunipai hrtkumuda sumamula <EOP>
","caraNam
ennarAni janana maraNamu lEkuNDa manasAra tyAgarAjanutuni paini pUla <EOS>
",5,1
Tyagaraja,song670.txt,"pallavi
natajana paripAla ghana nannu brOvavE <EOP>
","anupallavi
shruti moraliDa lEd bhU sUtradhAri vIvE gadA <EOP>
",,"caraNam
jita manOrathulaku mauna yatula tapO niyatulakai hitamu sEyaka hitapu vratalanu jEndina
shrta padambu jIvanAmrta phalambu nIvani nA hitamu pUja viDa nADina ataDE tyAgarAjanuta <EOS>
",1,1
Tyagaraja,song671.txt,"pallavi
dasharatha nandana dAnava mardana dayayA mAm pAhi <EOP>
",,"caraNam
cAlunu mAyA jAlamu cEya jAlanu tOyajAlayA rAya <EOP>
manasuna nArImaNulanu gOri janulatO jEri jeppa nI dAri <EOP>
dhanikuni nenci tanuvunu benci vanitala kAnci varaduDu ponci <EOP>
nE paradEshi nErpuna gAsi bApavE dAsi pAvanu jEsi <EOP>
sarvamu nIvu sArEku rAvu garvamulu lEvu grakkuna brOvu <EOP>
valaciti nIlavarNa sushIla calamika nEla svAmi nE tALa <EOP>
","caraNam
sAgara shayana sArasa nayana tyAgarAjAvana tAraka suguNa <EOS>
",7,0
Tyagaraja,song672.txt,"pallavi
centanE sadA yuncukvayyA <EOP>
","anupallavi
mantukekku shI mantuDau hanumantu rItiga shrIkAnta nI <EOP>
",,"caraNam
talacina panulanu nE delisi talatO naDaci santasilludurA
palumAru balka panilEdu  rAmA bharatuni vale tyAgarAjanuta <EOS>
",1,1
Tyagaraja,song673.txt,"pallavi
parAku nI kElarA rAma <EOP>
","anupallavi
carAcaramula vasiyincu O sArasAkSa nI panulaNTE nI <EOP>
",,"caraNam
purANa shabari osangina aTu nE bhujincu konna shESamA rAma
dharatAtmula guhunivale patra talpa monarincitinA shrI tyAgarAjupai <EOS>
",1,1
Tyagaraja,song674.txt,"pallavi
gata mOhA shrtapAlAdbhuta sItA ramaNa <EOP>
",,"caraNam
bhava sArasabhava mAnasa bhavanAmara vinuta <EOP>
bhava tAraka sava pAlana bhavadA cara haraNa <EOP>
vinatAjagamana rAghava muni pUjita caraNa <EOP>
shata kOTi carita mAnava mata bhEdaka damana <EOP>
kara shObhita shara pApa timira bhAskara suguNa <EOP>
shara jAnana karuNAkara varavAraNa sharaNa <EOP>
","caraNam
nata mAnasa hitakara pAlita tyAgarAja <EOS>
",7,0
Tyagaraja,song675.txt,"pallavi
karuNa jUDavayya mAyayya kAvETi rangayya <EOP>
","anupallavi
parama puruSa vinu mApAli pennidhAnamA varada nalugurilO vara mosagi karamidi <EOP>
",,"caraNam
cAradEsi kanulacE jElangu bhaya naccarula tOnu mari sadbhaktulatO AlavArulatO
nIvu vara naivEdyamula nAragincu vELala hari tyAgarAjuni karamiDi <EOS>
",1,1
Tyagaraja,song676.txt,"pallavi
sItamma mAyamma shrI rAmuDu mA taNDri <EOP>
","anupallavi
vAtAtmaja saumitri vainatEya ripu mardana dhAta bharatAdulu sOdraulu mAku O manasa <EOP>
",,"caraNam
paramEsha vashiSTha parAshara nArada shaunaka suka surapati gautama lambOdara guha sanakAdulu 
dharaija bhAgavatA-grEsaru levvarO vArellaru vara tyAgarAjuniki parama bAndhavulu manasA <EOS>
",1,1
Tyagaraja,song677.txt,"pallavi
rAmAbhirAma manasu ranjilla balka rAdA <EOP>
","anupallavi
I mahini velasina dEmi sadA nAtO <EOP>
",,"caraNam
bangAru mETi pAnpupai bhAmAmaNi jAnaki shrngArincukoni celuvondaga ninnu gani 
pongucu malle virula pUjincuvELa shrIhari sangItamu bADumani svAmi tyAgarAjunitO <EOS>
",1,1
Tyagaraja,song678.txt,"pallavi
E pApamu jEsitirA rAma nIkE pATaina dayarAdu nE <EOP>
","anupallavi
nI pAdamulanu gana moraliDite nI pAduna vini vinanaTluNDuTaku nE <EOP>
","caraNam
nAda rUpuDavani vini nE shrInAtha ninu nammitini nAda puramuna
nunDiyu nannAdarincaka Ura kuNDuTaku nE <EOP>
gAravimpa dayarAdA pAlu gAru mOmu jUparAd  Ura 
kuNDuTa mariyAdA nAdurA delpu vArevvaru lErAn- <EOP>
endukanucu sairintunu rA rAma mundu vEnuka tOcadurA mundara 
nilici palukurA nAyandu nIku Ivaraku marapurAnn- <EOP>
kannavArini vEDinAnA nAyanna ninnADu konnAnA ninnu nammina 
vADanu gAnA muni sannuta kapaTamulanni nAtOnAn- <EOP>
vinavayya ina kula dhanamA rAma ninnu nammi inka duritamA 
bhuvanamuna nIkidi ghanamA nI manasituvaNTi danucunu dElupuman- <EOP>
sadayuDai inka parAkA nA hrdaya vAsuDu nIvE gAka idi buddhi 
anucu delpa lEka  nADu modalu gAnu Ura kunnAvu gAkan- <EOP>
","caraNam
rAjashEkhara sannutAnga tyAgarAja hrdAbja subhrnga rAjita 
karuNApAnga rati rAja janaka pApadhvAnta patanga <EOS>
",7,1
Tyagaraja,song679.txt,"pallavi
dhyAnamE varamaina gangA snAnamE manasA <EOP>
","anupallavi
vAna nITa munuga munuga lOni vancana drOhamanu kara bOnA <EOP>
",,"caraNam
paradhana nArImaNulanu dUri paranindala parahimsala mIri
dharanu velayu shrI rAmuni kOri tyAgarAju telusukonna rAma <EOS>
",1,1
Tyagaraja,song680.txt,"pallavi
nija marmamulanu delisina vArini nI valayinci dEmAkO <EOP>
","anupallavi
aja gaja rakSaka gaja carambarAdi gauna bhEdamula lIla galga jEsina nI <EOP>
",,"caraNam
shruti shAstra purANa vidhAdi shanmata niSTula nAmaparAdhula kSiti patulan-
kumatulugA jEsina kSEma tyA tyAgarAjanuta shrI manOhara nI <EOS>
",1,1
Tyagaraja,song681.txt,"pallavi
ninnu bAsi eTla undurO nirmalAtmulau janulu <EOP>
","anupallavi
anagha supuNya amara varENya sanaka sharaNya sat-karuNaya <EOP>
",,"caraNam
kanulaku caluva cevvula kamrtamu vinu rasanaku ruci manasuku sukhamu 
tanuvuku Ananadamunu galga jEsE tyAgarAja hrddhAma pUrNa kAma <EOS>
",1,1
Tyagaraja,song682.txt,"pallavi
endu dAginADO IDaku rA nannEDu daya vaccurA O manasA <EOP>
","anupallavi
enduku capalamu vinavE nA manavini mundaTivale bhaktula
pOSincuTak- <EOP>
","caraNam
alanADu kanakakashipu niNDAru calamu jEsi sutuni sakala bAdhala beTTaga madini
tALaka nishcaludaina prahlAdu kOraku kambamu lOpala nuNDaga lEdA yArIti nEd- <EOP>
munu vArivAha vAhana tanayudu madamuna ravijuni cAla goTTuTa jUchi manasu tALajAla
lEka prEmamuna pAlanamu sEya tALa taruvu maruguna nilvaga lEdA yArIti nEd- <EOP>
","caraNam
toli janmamula nADu jEsina duSkarmamula  nanaganu sEya nAru satrulanu baTTi pODisEya
nadiyugAka ilalO cancala virahita nijabhakta janulanu tyAgarAjuni rakSimpa nE <EOS>
",3,1
Tyagaraja,song683.txt,"pallavi
varamaina nEtrOtsavamunu kanukona tarani veDale cUDarE <EOP>
","anupallavi
dharanu vidhIndrulu kara caramula nirugaDalanu meraya <EOP>
","caraNam
parama bhAgavata cayamulu bAguga hari nAmamu sEya 
duramuna prahlAduDu kanikaramuna hariyani talapOya <EOP>
","caraNam
vAridhi rAju nArada sanakAdulu sAreku nutuyimpaga 
vAramu shrI tyAgarAja varadudella vArala gani brOvaga <EOS>
",2,1
Tyagaraja,song684.txt,"pallavi
lAlAganu jUcu guNashIlula nApAla galga jEsi pAlimpumayya <EOP>
","anupallavi
pAlumAlina pAmarulanella paramAtma I lOkamulanu <EOP>
",,"caraNam
nara kinnara kimpuruSa sura nirjara rAja shivAdi ramApatula 
taru bhUdharaNE-kAndamula shrI tyAgarAjanuta shrI rAma nI <EOS>
",1,1
Tyagaraja,song685.txt,"pallavi
nijamaitE mundara nilavu mIvELa <EOP>
","anupallavi
ajuDaina harihayuDaina nA bhaktiyu <EOP>
","caraNam
gAsi jenducu nEnu garbhamulO nuNDa dEshika varudupadEshincina della <EOP>
unnatamuna nuNDi pada drOsina vELa urvi dEvi nanneTTi bOcina della <EOP>
","caraNam
nAga nAgamulu nanu bAdhincaga tyAgarAja nutuDu nannu gAcina della <EOS>
",3,1
Tyagaraja,song686.txt,"pallavi
ika kavalasinadEmi manasA sukhamuna nuNDavadEmin- <EOP>
","anupallavi
akhilANDa kOTi bramhANDa nAthu Dantarangamuna nelakoni uNDagan- <EOP>
","caraNam
mundaTi janmamulanu jEsina aghabrnda vipinamula kA-
nanda kanduDaina sItApati nandakayutuDai uNDagan- <EOP>
kAmAdi lObha mOha mada stOma tamamamulakunu 
sOma sUrya nEtruDaina shrI rAmacandruDai nI anDuNDagan- <EOP>
","caraNam
kSEmadi shubhamulanu tyAgarAja kAmitArthamulanu 
nEmamuna niccu dayAnidhi rAmabhadruDu nIyauNDagan- <EOS>
",3,1
Tyagaraja,song687.txt,"pallavi
pAhi rAmacandra pAlita surEndra parama pAvana sadguNa sAndra <EOP>
",,"caraNam
nIrada nIla munIndra hrdaya nArada sEvita sArasa nayana <EOP>
shrIkara rUpa sudhAkara vadana shOka nivAraNa sundara radana <EOP>
nirmala rUpa nindita madana sharmada sakalE shArNava sadana <EOP>
","caraNam
rAja rAjanuta rAghava tyAgarAja hrdAlaya rakSita nAga <EOS>
",4,0
Tyagaraja,song688.txt,"pallavi
sAkEta nikEtana sakEdananaga lEdA <EOP>
","anupallavi
nIkE marulaitini nIkEla I guNamu <EOP>
",,"caraNam
rAkEndu mukha inta parAkEmi nenaruna nI rAkE migula kOritirA kEshi haraNa
rAkEmaina ceppakurA kEkalu vEturu rA kEshava shrI tyAgarAjanuta shubha carita <EOS>
",1,1
Tyagaraja,song689.txt,"pallavi
EdAri sancarinturA ika balkarA <EOP>
","anupallavi
shrIdA Adi madhyAnta rahita sItA samEta guNAkara nE <EOP>
",,"caraNam
anni tAnanu mArgamuna janaga nannu vIDEnu bhAramani yanEvu
tannu brOvara sadA aNTE dvaituDanEdavu tyAgarAjanuta <EOS>
",1,1
Tyagaraja,song690.txt,"pallavi
rAma rAmakrSNa yanarE rAtri pagalu mA sItA <EOP>
",,"caraNam
itara mArga saukhyamulaku atani hrdayamE sAkSiyu <EOP>
kAnipanula kOri kOri karagucundu mAnavulu <EOP>
kutsitapu mATalaku udduga poralEDi janulu <EOP>
sarva shAstramulanu jadivi Asha dAsulaina vAru <EOP>
eduTi pacca jUDalEka hitavu mATalADu janulu <EOP>
callani vAkkalu baliki svAnta manala mEna vAru <EOP>
paluka nErci aDugabOtE teliviki hAniyaina vAru <EOP>
jAti hInulaina vAru jAnalainAradE sAkSi <EOP>
pAmupandi gaja pishaca pAtakA grEsarulE sAkSi <EOP>
","caraNam
tyAgarAju telisikonna tAraka mihapara sAdhakamu <EOS>
",10,0
Tyagaraja,song691.txt,"pallavi
evvarE  rAmayya nI sari <EOP>
","anupallavi
ravvaku dAvulEka sujanulanu rAjiga rakSincu vAr- <EOP>
",,"caraNam
pagavAniki sOdaruDani encaka bhakti nerigi lankA paTTa mosagagA
nAgadhara sura bhUsura pUjita vara nAga shayana tyAgarAja vinuta sari <EOS>
",1,1
Tyagaraja,song692.txt,"pallavi
haridAsulu veDalu muccaTa gani AnandamAye dayALO <EOP>
","anupallavi
hari gOvinda narahari rAmakrSNa ani varusaga nAmamulu karuNatO jEyuvu <EOP>
","caraNam
sangatigAnu mrdanga ghOSamulace pongucu vIdhula kEgucu merayucu <EOP>
cakkani haricE jikkitimani madi sokkucu nAmanE dikkani pogaDucu <EOP>
diTTamuga naDu gaTTutO naDugulu beTTucu tALamu baTTi galgallanaga <EOP>
jnAnamutO rAma dhyAnamutO manci gAnamutO mEnu dAna mosangucu <EOP>
","caraNam
rAjarAju nipai jAjulu callucu rAjillalucu tyAgarAjunitO gUDi <EOS>
",5,1
Tyagaraja,song693.txt,"pallavi
nIvaNTi deivamunu shaDAnana nE nendu gAnarA <EOP>
","anupallavi
bhAvinci cUDa gAni brahmapuri nilaya girija tanaya <EOP>
","caraNam
sari bAluratO kailAsa girini shubhAkrititO nADaganu verapu lEka prANavArthamu 
tAnanu vidhini kOpaginci saraguna nava vIrulandoka kinkaruni gani mummAru 
selavinci surulu mura purArulu vini meccaga varusa gAnu shrSTi shakti nosagina <EOP>
hari harAdulaku dikpAlula kala shashi sUryalaku mari vidyAdharulaku 
brahmANDamuna vElayu virAdulaku taramu gAka ninnu jatagUDi sharaNanagA vini 
sairincaka parama drOhi yaina shUra padmAsuruni kIrtigAnu garvamanacina <EOP>
","caraNam
mArakOTulandu kalgina shrngAramella indumukha nI konagOrunu bOlune 
aTuvaNTi shubhakaramu santatamu sAreku nA madini nilipina kumAra dayApara 
nIraja lOcana tArakAdhipa kalAdharauDagu shrI tyAgarAja sannuta shrtahita <EOS>
",3,1
Tyagaraja,song694.txt,"pallavi
vAridhi nIku vandana monarinceda <EOP>
","anupallavi
sAreku nI hrdayAravinda munanu mA ramaNuDu gUDu dAri delpumu nAtO <EOP>
","caraNam
nAyeDa dayayunci sAkumi eDabAya bAyakuNDu dAri delpumi muni 
dhyEyunitO mATa balkumi E upAyamaina jEsi prANamu nilpumi <EOP>
danuja bAdhala nella dalacunu bhOga dhana sampadalaku jEyijAcunu nA 
manasuna harini nEmAranu nA kanulAra nAthuni gana delpumu nAtO <EOP>
","caraNam
A janmAsura bAdhAyenu jala rAja prAyamulai dArAyanu 
tyAgarAja sakhuDu rADAyenu vinumA jAnu bahuDu agapada delpumi <EOS>
",3,1
Tyagaraja,song695.txt,"pallavi
balamu kulamu yEla rAma bhakti kAraNamu
velayu sakala siddhulella veNTa vaccugAni mEnu <EOP>
",,"caraNam
nITa kAki mInu munuga nirata mudaya snAnamA tETa
kannulu konga gUrca dEvadEva dhyAnamA <EOP>
patramulunu mEyu mEka balamaina yupAsamA citra
pakSu lEgaya sUrya candrulaku samyamA <EOP>
guhala vESa kOTu luNTE guNamukalgu maunulA gahana
munanu kOTuluNTE ghanamau vanavAsamA <EOP>
jangamulu balukakuNTE sangatigA maunulA angamu
muyyani bAlulu yapuDu digambarulA <EOP>
","caraNam
valacu tyAgarAja varadu vara bhaktulu sEyu bhakti
celagu sakala janulakella cellina kAsaunugA <EOS>
",5,0
Tyagaraja,song696.txt,"pallavi
sAmaja vara gamana sAdhu hrt sArasAbja pAla kAlatita vikhyAta <EOP>
","anupallavi
sAma nigamaja sudhAmaya gAna vicakSaNa guNashIla dayAlavAla mAm pAlaya <EOP>
",,"caraNam
vEda shirOmaNi mAtruja saptasvara nAdAcala dIpa svIkrta
yAdavakula muraLi vAdana vinOda mOhanAkara tyAgarAja vandanIya <EOS>
",1,1
Tyagaraja,song697.txt,"pallavi
shrIpatE nIpada cintana jIvanamu <EOP>
","anupallavi
nE paradEshi nA gAsi bApavE canuvana daya jEsi <EOP>
",,"caraNam
rAjAdhi rAja ravikOTi tEja pUjinci ninnindrAdulu digrAjulai velaya lEdA rAjillu shrI tyAgarAjuniki <EOS>
",1,1
Tyagaraja,song698.txt,"pallavi
cakkani rAja mArgamu lunDaga sandula dUranela O manasA <EOP>
","anupallavi
cikkani pAlu mIgada unDaga chIyanu gangA sAgara mElE <EOP>
",,"caraNam
kanTiki sundaramagu rUpamE mukkaNTi nOTa celagE nAmamE tyAgarAjintanE
nelakonnadi daivamE iTuvaNTi shrI sAkEta rAmunimuni bhaktiyanE <EOS>
",1,1
Tyagaraja,song699.txt,"pallavi
rAma sItArAma rAma rAma sItArAma rAma rAma sItArAma rAma rAma sitArAma rAma <EOP>
",,"caraNam
tappu lenna bOtE mAku goppa tanamu rAdu mAyappa daya jEsi kaNDla kappukOni pAlimpavE <EOP>
dApulEka nEnu nIdu prApu kOrukoNTigAni rEpu mApanucu dOva jUpaka rAdayya brOva <EOP>
nIlavarNa pApamula kAlayamaitini nAdu jAli dIrci bhayamu nIkEla ani yAdukOvE <EOP>
vAlAyamuga krpAlavAla rakSincu kanaka cEla indarilO nAdu ceyi lAgiyya samayamu <EOP>
itarulandu manasu bOdu veTalu nIku teliya rAdu gatiyu mummATiki lEdu kSiti nevvarini vEda bOdu <EOP>
rAma rAma nitya shatru bhIma bhImanuta gata kAma vairinuta nAma nAmadini rAvE <EOP>
dEva dEvArcita sarva jIva jIvana mahAnubhAva bhAvaja rUpa shrI bhava pAvana rAghava <EOP>
mAya mAyeda vaddurA dhyEya viSayAlEla rOyarO eppuDu dEvarAya rAya I dEhamu <EOP>
","caraNam
rAjarAja vandita virAja rAja harE dIna rAja rAja nayana tyAgarAja rAja dasharata <EOS>
",9,0
Tyagaraja,song700.txt,"pallavi
anupama gun mbudhi yani ninnu nera nammi anusarincina vADanaiti <EOP>
","anupallavi
manupakayE yunnAvu  manupati vrAsi mEmanupa mA kevaru vinumA dayarAni <EOP>
","caraNam
janaka jAmAtavai janaka jAmatavai janaka jAlamu cAlunu cAlunu  hari <EOP>
kanakapaTadhara nannu kanakapaTa mEla tanu kanaka paThanamu sEtugAni bUni <EOP>
kalalOnu nIve sakala lOka nAtha kOkalu lOkuvaga nicci gAcinadi vini <EOP>
","caraNam
rAjakula kalashAbdhi rAja surapAla gajarAja rakSaka  tyAgarAjavinuta <EOS>
",4,1
Tyagaraja,song701.txt,"pallavi
sArvabhauma sAkEta rAma manasAra balka rAdA dAvatA <EOP>
","anupallavi
pArvatI ramaNArcita pAdayuga bhakta vandya parAtpara dInabandhO <EOP>
",,"caraNam
muddu muddugA mATalADinadi mundurAka sadA veta jenducunu 
kaddu kaddanucu cirakAlamunu karagu cuNDavalenA tyAgarAjanuta <EOS>
",1,1
Tyagaraja,song702.txt,"pallavi
nI bhakti bhAgya sudhA nIdEdE janmamu <EOP>
","anupallavi
bhUbhAramu gAni sura bhUsuralai janincina <EOP>
",,"caraNam
vEdOktambau karmamu vEtagalgu gatAgatamau nAdAtmaka tyAgarAja nAtha prEmaya sadA <EOS>
",1,1
Tyagaraja,song703.txt,"pallavi
ennaDu jUtunO inakula tilaka nin- <EOP>
","anupallavi
pannagashayana bhakta janAvana punnamacanduru bOlu mukhamunu <EOP>
",,"caraNam
dharaNija saumitri bharata ripughna vAnara yUdhapati varudAnjanEyuDu
karunanu okari kokaru varNimpa nAdarananu bilacE ninnu tyAgarAjArcita <EOS>
",1,1
Tyagaraja,song704.txt,"pallavi
kaNTa jUDumi oka pAri krE <EOP>
","anupallavi
baNTuDai velayu bAgugAni tappu tanTalella mAnukonna nannu krE <EOP>
",,"caraNam
alanADu saumitri pAda sEva celarEgi sEyu vELa sItatO
balki jUcinanta pulakAnkituDai baragina aTu tyAgarAjuni krE <EOS>
",1,1
Tyagaraja,song705.txt,"pallavi
nAdOpAsanace shankaranArAyaNa vidhulu vElasiri O manasA <EOP>
","anupallavi
vEdOddharalu vEdAtItulu vishvamella niNDi yuNDE vAralu <EOP>
",,"caraNam
mantramulu yantra yantramulu mari manvantramu lennO galavAralu 
tantri laya svara rAga vilOlulu tyAgarAja vandyulu svatantrulu <EOS>
",1,1
Tyagaraja,song706.txt,"pallavi
paripAlaya dAsharathE rAma mAm pAhi paripAlaya dAsharathE <EOP>
",,"caraNam
kapaTa nATaka sUtradhAra kanaka paTAvrta lOkAdhara mAm <EOP>
aparimIdAnanda bOdha rAma apa hrta shrta bhava bAdha <EOP>
mArakOTi nibha dEha sukumAra pAlita vaidEha mAm <EOP>
sharajitAsharA sarvasva rAma sharaNAgatApta sarvasva <EOP>
pAmarajana gaNa dUra bhU pAmara nicayAdhAra mAm <EOP>
pavanaja dhrta pAda kamala hrt-tApa vana kuTAra vinuta <EOP>
","caraNam
rAjAdhrAja vESa tyAgarAja pUjita sam mrdubhASa mAm <EOS>
",7,0
Tyagaraja,song707.txt,"pallavi
koluvaiyunnADE kOdaNDapANi <EOP>
","anupallavi
salalita matulai sAreku shIlulai valacucu kOri vacci sEvimparE <EOP>
","caraNam
janakaja bharatAdulato manci naivEdyambulu canuvuna vEDuka nAraginci
mErupukOTla gEru kanaka paTamu sommulanu dharinci vEdOktamaina sanaka 
vacanamulacE tOSinci yAshritula pOSinci <EOP>
varamagu vAsanulu parimaLimpa sannidhilO velugucu suravara satulu bAga 
natimpa nadigAka parAshara nArada munilella nutimpa ententO nenaruna 
surapati vagIshulu sEvimpa menu pulakarimpa <EOP>
","caraNam
uDuraja mukhuDu shESa sayyapaini celanga gani puDamikumAri 
sugandhamu buyya nammina vAralakE kadakantini kOrina varamiyya 
tyAgarAju nenaruna aDagaDugu maDapula nandIya shrI rAmayya <EOS>
",3,1
Tyagaraja,song708.txt,"pallavi
nApAli shrI rAmA bhUpAlaka stOma kApADa samayamu nI pAdamu lIra <EOP>
",,"caraNam
bhaLi bhaLi bhaktula pUjA phalamu nI vanukoNTi naLina lOcana nIku nalugu beTTedanurA <EOP>
kOTi mammAthUlaina sATigA nI sogasu nATiyunnadi madini mETi shrI rAmA <EOP>
toli pUjA phalamEmO kalige nI padasEva naluvakainanu ninnu teliyaga taramA <EOP>
patita pAvana nIvu pAlincakuNTEnu gati mAkevvaru mammu grakkuna brOvu <EOP>
kOri nI pada sEva sareku sEyunu dalaci mA ramaNa nAlOnE marulu konnAnu <EOP>
","caraNam
nirupEda kabbinanidhi rIti dorakitivi vara tyAgarAjuni varada mrokkEdarA <EOS>
",6,0
Tyagaraja,song709.txt,"pallavi
kAsiccedE goppAyenurA kalilO rAjulaku <EOP>
","anupallavi
hari dAsulu sEvimparanucu prabhuvulu daya mAniri paramencaka bOyiri <EOP>
","caraNam
rAjAngamu kOraku nAlgu jAtula rakSaNa para sukhamO
rAjAsulai sanmArgamerugaka parAku sEya ghanamO <EOP>
","caraNam
A janmamu golicE vipra varulakAnandamu galadO
tyAgarAja vinuta nI mAya gAni nIraja nayana sujanagha vimOcana <EOS>
",2,1
Tyagaraja,song710.txt,"pallavi
rAma samayamu brOvarA nApAli deivamA <EOP>
","anupallavi
rAma danuja gaNa bhIma nava shyAma santatamu 
nAma kIrtanamu ati nEmamu mahAtmulaku kAmita phalada <EOP>
","caraNam
danta samkrakSaNA-gamanata cara bhAgavatAnta rangacara shrIkAnta 
kamanIya guNAnta kAntaka hitAnta rahita muni cintanIya vEdAnta vEdya 
samanta rAjanuta Anta bhAnta nishAnta sukaruNA svAnta nIkidi <EOP>
brndArakAdi muni brndArcita pAdAravinda sadbhakta jIvAnandakara sUrya
kula candanAri hara nanda kAyudha sananda nAdinuta kundaradana 
vara mandara dhara gOvinda mukunda sandEhamu nIkenduku nApai <EOP>
","caraNam
I jagatini nI vayyAja karuNAmUrti vani pUja cEsiti gajarAja rakSka 
tyAgarAja vandita ibharAja vandana phaNIrAja shayana vinarA jagatpati 
bhAnu nAyaka rAjita makuTa vandana dharaja sannuta surAja ipuDE <EOS>
",3,1
